campaign_name, widget_name, title, description, price, category, subcategory, url, image_urls, product_id, other_data, model, dimensiune
emex.ro,Produse Emex.ro,Vopsea Acrilica 3 in 1 Anticoroziva “Emex Aegis G3” - Alb - Bid. 5 Kg,"Vopsea Acrilica 3 in 1 peste Metal cu Rugina &ldquo;Emex Aegis G3&rdquo; - un produs novator, monocomponent, de noua generatie, ce asigura standarde ridicate de calitate care, spre deosebire de produsele aparent similare, este fabricat pe baza de rasini acrilice termoplastice in solvent, cu aderenta ridicata si rezistenta foarte mare la actiunea factorilor agresivi sau generatori de coroziune. Nu se limiteaza doar la folosirea de pigmenti anticorozivi, cum ar fi fosfatul de zinc, ci contine si inhibitori de coroziune, aditivi, plastifianti si solventi specifici, utilizat pentru pentru vopsiri speciale a suprafetelor din metal, chiar afectate de rugina de suprafata, fara necesitatea aplicarii de grund, sau o pregatire premergatoare speciala, cum ar fi sablarea sau slefuirea mecanica.Aplicarea peste rugina de suprafata este posibila datorita faptului ca produsul contine inhibitori performanti de rugina, ce transforma oxizii de fier intr-un complex chelatic stabil, neutru.Produsul, ce se remarca printr-o capacitate mare de protectie anticoroziva, dar si prin aderenta superioara la suprafete metalice, rezistenta si stabilitate excelenta in medii ponderat agresive, poate fi utilizat si la vopsirea suprafetelor afectate de rugina de suprafata, fara tunder sau rugina de profunzime, acolo unde interventii mecanice majore nu pot fi desfasurate. Se face totusi o pregatire a suprafetei prin decapare, sau usoara asperizare, pentru indepartarea peliculelor de rugina ce se pot desprinde.Produsul se fabrica intr-o gama variata de culori standard a paletarului RAL.",287.04 RON,503738,,https://emex.ro/vopsea-acrilica-3-in-1-anticoroziva,https://emex.ro/images/vopsele-emex/industriale/mari/Vopsea-anticoroziva-3in-1.jpg,5946143069373,,,
emex.ro,Produse Emex.ro,Vopsea 3 in 1 Anticoroziva “Emex Q3-Guard” - Alb - Bid. 5 Kg,"Vopsea 3 in 1 Anticoroziva Epoxi-Ester &ldquo;Emex Q3-Guard&rdquo; - un produs monocomponent, de generatie noua, ce asigura o protectie anticoroziva ridicata a elementelor din otel, tabla zincata, zinc sau aluminiu, fabricat pe baza de rasini alchidice modificate cu grupari epoxidice in esteri, pigmenti anticorozivi si inhibitori de coroziune, aditivi speciali si plastifianti, utilizat pentru pentru vopsiri speciale a suprafetelor de tipul celor mai sus mentionate.Precizam ca produsul, nu este epoxidic bicomponent, ci modificat cu grupari epoxidice in esteri, care ii asigura proprietati superioare, de inalta performanta, fara a necesita un intaritor dedicat.Este de mentionat capacitatea deosebita de protectie a produsului, aplicat chiar pe suprafete afectate de rugina de suprafata, fara necesitatea sau obligativitatea pregatirii superioare a suportului prin folosirea prealabila a unui primer, sau a unei pregatiri speciale prin sablare.Aplicarea peste rugina de suprafata este posibila datorita inhibitorilor performanti de rugina, continuti in produs, ce transforma oxizii de fier intr-un complex chelatic stabil, neutru.Se remarca prin capacitatea mare de protectie anticoroziva, aderenta superioara la suporturile mentionate, prin rezistenta si stabilitatea excelenta in medii ponderat agresive. Rezista la temperaturi de pana la 200&deg;C.In cazul existentei ruginii de profunzime, cu pelicule ce se pot desprinde, dar si cazul tunderului, este necesara totusi pregatirea suprafetei prin periere mecanica, slefuire si decapare.Produsul se fabrica intr-o gama variata de culori standard a paletarului RAL.",349.99 RON,503738,,https://emex.ro/vopsea-3-in-1-anticoroziva-epoxi-ester,https://emex.ro/images/vopsele-emex/industriale/mari/Epoxy-ester-3-in1-anticoroziva.jpg,6427217018538,,,
emex.ro,Produse Emex.ro,Pachet Email Poliesteric “Emex” - Alb - Bid. 4 Kg + Intaritor - Bid. 1 Kg,"Vopsea Poliesterica &ldquo;Emex Estada&rdquo; regasita si sub denumirea de Email Poliesteric este un produs de folosire profesionala, de noua generatie, cu proprietati avansate de pelicula, si caracteristici finale superioare, utilizat mai ales in zona industriala, prioritar pentru suporturi din metal. Functioneaza prin combinarea intima a doua componente:Baza produsului, realizata din rasina poliesterica saturata, pigmentata si aditivata adecvat, siIntaritorul de tip izocianat, care asigura reticularea produsului. Detalii despre produs gasiti in pagina dedicata.Nota: Utilizarea izocianatului este obligatorie, intrucat in absenta intaritorului emailul nu poate polimeriza si, ca urmare, nu pot fi atinsi parametrii de uscare si duritate. Intaritorul este livrat in ambalaje separate.Acest produs se remarca prin aderenta excelenta atat la suprafete din otel cat si la suporturi din aluminiu, chiar imbatranite, insa numai dupa tratarea si grunduirea anticoroziva, cu un grund de tip: acrilo-poliuretanic, epoxidic, epoxy-ester sau etilsilicat cu zinc, in functie de suport si de destinatia finala.Produsul are o rezistenta excelenta atat la coroziune, cat si la factori de mediu, inclusiv radiatiile UV.O caracteristica speciala, pentru acest email pe baza de rasina poliesterica, o reprezinta posibilitatea de a fi utilizata pe o gama foarte larga de materiale suport metalice, din aluminiu, sau chiar mase plastice. Pentru toate suporturile este necesara pregatirea prealabila a suprafetei. Nu se ingalbeneste in timp.Emailul poliesteric poate fi colorat in orice nuanta a cartelei RAL, insa doar industrial.",246.12 RON,503738,,https://emex.ro/vopsea-poliesterica-metal,https://emex.ro/images/vopsele-emex/industriale/mari/Email-poliesteric-de-mare-rezistenta.jpg,5946143063401,,,
emex.ro,Produse Emex.ro,Convertor de Rugina “Emex Oxifer” - Bid. 1 Kg,"Sistemul Convertor de Rugina &ldquo;Emex Oxifer&rdquo; este un produs anticoroziv, aplicabil direct pe suprafata ruginita de metal, realizat in scopul facilitarii aplicarii de emailuri sau vopsele pe suprafete ruginite, fara o curatare prealabila a acestora. Este realizat pe baza de rasini sintetice, agenti de chelare (substante specializate care asigura legarea ionilor și moleculelor de ioni metalici), cu adaos de materiale anticorozive, inhibitori de coroziune si aditivi.Astfel, aceasta solutie antirugina transforma stratul corodat intr-un complex chelat stabil, insolubil si aderent ce, practic, va crea o suprafata perfecta pentru vopsirea direct peste rugina, fara a mai necesita sablarea, decaparea, fosfatarea, sau curatarea mecanica a suportului, in cadrul pregatirii suportului.Pelicula formata, va fi de culoare neagra.Specificatii ambalare: Ambalaj 0,75 L = 1 Kg; Ambalaj 2,5 L = 3 KgNota importanta: Limitele de temperatura intre care Convertorul de Rugina &ldquo;Emex Oxifer&rdquo; se poate pastra sau transporta, sunt intre 4 si 30&deg;C. Inafara acestui interval, produsul poate fi afectat prin modificari ale caracteristicilor, gelifiere, sau pierderea proprietatilor, partial sau in totalitate.",85.05 RON,115,,https://emex.ro/convertor-rugina,https://emex.ro/images/vopsele-emex/industriale/mari/Solutie-de-vopsire-peste-rugina.jpg,5946143063746,,,
emex.ro,Produse Emex.ro,Pachet Email Poliuretanic “Emex” - Alb - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,"Email Poliuretanic Bicomponent &ldquo;Emex&rdquo; ce este denumit generic si Vopsea Poliuretanica, este utilizat pentru protectia de diverse suporturi de aplicare: metal, lemn, fibra de sticla, beton, sau chiar zidarie. Este un produs profesional, folosit in special in industrie, alcatuit din doua componente, ce actioneaza impreuna:Baza formulata din rasina poliuretanica de tip poliolic, pigmenti, aditivi specifici si solventi organici, siIntaritor de tip izocianat. Detalii puteti gasi in pagina dedicata.Nota: Utilizarea izocianatului este obligatorie, intrucat in absenta intaritorului vopseaua nu poate polimeriza, si nu va realiza parametrii de uscare si duritate. Intaritorul este livrat in ambalaje separate.Aceasta vopsea poliuretanica se remarca prin aderenta deosebita, rezistenta mare si stabilitate la apa sau intemperii, in medii agresive, atat chimic (acide sau alcaline), cat si mecanic (uzura sau abraziune), variatii mari de temperatura, socuri termice sau temperaturi extreme, pozitive sau negative, s.a.Cu toate ca are o rezistenta ridicata la actiunea apei, pentru piscine, stranduri sau bazine din beton, se recomanda folosirea unei vopsele dedicate, si anume Vopseaua Poliuretanica pentru Piscina &ldquo;Emex Pool&rdquo; care impreuna cu Grundul de Amorsare Epoxidic &ldquo;Emex&rdquo;, realizeaza pelicule superioare, cu durata indelungata de viata.Vopseaua poliuretanica poate fi colorata in orice nuanta a cartelei RAL, insa doar industrial.",356.71 RON,503738,,https://emex.ro/vopsea-poliuretanica,https://emex.ro/images/vopsele-emex/industriale/mari/Vopsea-poliuretanica-pentru-metal.jpg,5946143063227,,,
emex.ro,Produse Emex.ro,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Alb - Bid. 5 Kg,"Vopsea Monocomponenta Epoxi-Ester &ldquo;Emex Esine&rdquo; - un email profesional, pe baza de rasini alchidice modificate cu grupari epoxidice in esteri, pigmenti, aditivi speciali si solventi organici. Produsul nu necesita nici un intaritor, si este utilizat in principal la aplicarea pe suprafete din metal, feroase sau neferoase (aluminiu si suporturi tratate chimic). Una dintre aplicatiile cele mai apreciate este aceea de vopsea pentru tabla zincata de acoperis.Este cunoscut faptul ca tabla galvanizata este foarte dificil de protejat pe timp indelungat, datorita aderentei limitate a vopselelor clasice. Emailul epoxy-ester are aderenta mare, fapt ce il recomanda pentru suporturile tratate chimic, dar si pentru cele din aluminiu. Inainte de vopsire este necesara aplicarea prealabila a unui grund anticoroziv compatibil, recomandat de producator.Datorita confuziilor care pot aparea, precizam ca:Acest produs nu este epoxidic bicomponent, iar proprietatile, desi superioare, nu sunt identice.Aceasta vopsea monocomponenta epoxi-ester, in cazul folosirii pe suporturi metalice, feroase sau neferoase, dupa tratarea prealabila anticoroziva, se remarca printr-o aderenta avansata, rezistenta la factori agresivi chimici si de mediu, buna etalare si luciu persistent, dar si durabilitate indelungata, chiar si la expunere ridicata.Emailul epoxi-ester poate fi colorat, doar industrial, in orice nuanta a cartelei RAL.",315.03 RON,503738,,https://emex.ro/vopsea-epoxidica-monocomponenta-epoxi-ester,https://emex.ro/images/vopsele-emex/industriale/mari/Email-epoxidic-monocomponent-pentru-tabla.jpg,5946143063760,,,
emex.ro,Produse Emex.ro,Email Tip Auto Pentru Utilaje “Emex” - Alb - Bid. 5 Kg,"Email Tip Auto pentru Utilaje &ldquo;Emex&rdquo; - este un produs de folosire profesionala, monocomponent, cu uscare la aer, pe baza de rasini alchidice slabe si rasini melaminice, pigmenti, aditivi specifici si solventi organici.Formularea acestuia aduce caracteristici superioare de pelicula, reprezentate prin aderenta foarte buna la suporturi metalice, cum ar fi caroserii sau componente pentru utilaje, rezistenta la coroziune sau intemperii si alti factori de mediu, stabilitate a culorii, duritate si durabilitate, dar si un timp foarte scurt de uscare.Desi este destinat folosirii la protejarea primara a suprafetelor metalice ale caroseriilor auto sau subansamblelor de utilaje, poate fi folosit pe orice suprafata metalica, in conditii de corecta pregatire a acestora. Fara a se limita la suporturile metalice, poate fi utilizat si pe suprafete din lemn, sau chiar minerale.Acest tip de vopsea poate fi colorata in orice nuanta a cartelei RAL.",230.66 RON,3812,,https://emex.ro/vopsea-utilaje,https://emex.ro/images/vopsele-emex/industriale/mari/Vopsea-tip-auto-utilaje.jpg,5946143063944,,,
emex.ro,Produse Emex.ro,Pachet Vopsea Poliuretanica de Yachturi “Emex” - Alb - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,"Vopsea Poliuretanica pentru Yacht &ldquo;Emex&rdquo; - sistem avansat de vopsire, cu performante profesionale, destinat decorarii suprafetelor metalice, din lemn sau fibra de sticla, poliesterice, epoxidice, etc., in vederea obtinerii de rezistente deosebite atat chimice, la apa sarata sau dulce, cat si mecanice, ca uzura, frecare, socuri, etc.Produsul este aplicabil pe toate tipurile de suport utilizate la constructia de ambarcatiuni.Sistemul este alcatuit din doi componenti:Baza compusului realizata din rasini acrilo-poliolice, aditivi speciali, pigmenti si solventi organici, siIntaritorul de tip izocianat. Informatii despre acesta, puteti gasi in pagina dedicata.Nota: Cele doua componente actioneaza doar impreuna, iar utilizarea intaritorului este absolut obligatorie, pentru asigurarea reticularii. Acesta se livreaza predozat, in ambalajele separate.Aceasta vopsea poliuretanica speciala, foarte rezistenta la apa, este destinata decorarii suprafetelor metalice, poliesterice, epoxidice sau din lemn ori fibra de sticla, in vederea obtinerii de rezistente superioare la imersarea in apa sarata sau dulce, ori impacturi moderate, fara deformarea suportului, pastrand in acelasi timp un luciu remarcabil.Pentru o protectie sigura si de durata vopselei fata de actiunea radiatiilor ultraviolete este necesara folosirea unui Lac Poliuretanic de Protectie &ldquo;Emex UV Shield&rdquo;, cu rol de filtru UV.Produsul poate fi colorat in toata gama de culori din paletarul RAL.",366.18 RON,503738,,https://emex.ro/poliuretanica-yachturi-ambarcatiuni,https://emex.ro/images/vopsele-emex/industriale/mari/Vopsea-poliuretanica-yacht-ambarcatiuni.jpg,5946143064125,,,
emex.ro,Produse Emex.ro,Pachet Lac Poliuretanic “Emex UV Shield” - Transparent - Bid. 3 Kg + Intaritor - Bid. 0.9 Kg,"Lac Poliuretanic Transparent de Protectie &ldquo;Emex UV Shield&rdquo; - un produs bicomponent, profesional, care, desi este destinat cu precadere supralacuirii Vopselei Poliuretanice pentru Yachturi &ldquo;Emex&rdquo;, pentru asigurarea unei protectii cat mai ridicate impotriva radiatiilor solare si, mai ales, a celor UV, este folosit pe o multitudine de suporturi, din lemn, fibra de sticla sau beton sau alte materiale minerale, cu rezultate excelente.Functionarea acestui lac transparent protector contra radiatiilor UV, se bazeaza, ca si in cazul tuturor celorlalte sisteme poliuretanice, pe amestecul realizat din combinarea celor doi compusi:Rasina acrilo-poliolica, special aditivata pentru asigurarea unui filtru UV, siIntaritor specific, izocianat alifatic, pentru care puteti gasi detalii de pret sau ambalare in pagina dedicata.Nota: Intaritorul asigura reticularea sistemului, iar utilizarea acestuia este obligatorie. Nu poate fi inlocuit cu alte produse, chiar similare, iar nefolosirea acestuia poate duce la compromiterea totala a peliculei aplicate. Se livreaza predozat, in ambalaje separate, in procentul aferent cantitatii de produs achizitionate.Acest lac poliuretanic asigura o foarte buna protectie impotriva radiatiilor UV, are stabilitate pe termen lung si se recomanda mai ales la protejarea yachturilor, sau ambarcatiunilor vopsite cu emailuri poliuretanice.Produsul are, de asemenea, caracteristici superioare de rezistenta la substante chimice agresive, hidrocarburi, medii acide sau alcaline, dar si apa, dulce sau sarata, intemperii sau alti factori de mediu.In plus fata de cele de mai sus, are o mare rezistenta la factori mecanici, ca uzura si frecare si se remarca prin luciu intens si claritate superioara, ca si prin capacitatea excelenta de filtru UV.Produsul este transparent.",348.46 RON,503738,,https://emex.ro/lac-poliuretanic-protectie-radiatii,https://emex.ro/images/vopsele-emex/industriale/mari/Lac-poliuretanic-de-protectie-UV.jpg,5946143064286,,,
emex.ro,Produse Emex.ro,Pachet Vopsea Intermediara Epoxy-Poliamidica “Emex Spark” - Gri - Bid 6 Kg + Intaritor Bid.0.84 Kg,"Vopsea Intermediara Epoxy-Poliamidica Anticoroziva cu Micaceu &ldquo;Emex Spark&rdquo; - un produs bicomponent de utilizare strict profesionala, pe baza de rasina epoxidica solventata, cu continut ridicat de agenti anticorozivi ca fosfat de zinc, armat suplimentar cu oxizi de fier tip Micaceu. Este utilizata ca strat intermediar, ce asigura legatura intre stratul de grund epoxidic si stratul final de email, permitand obtinerea unui sistem final de vopsire cu o grosime de strat mare, cu proprietati si rezistente deosebite. Sistemul este alcatuit din:Baza sistemului, fabricata din rasina epoxidica solventata, in culori specifice, siIntaritorul de tip poliamidic, ce asigura polimerizarea. Informatii suplimentare gasiti in pagina dedicata.Nota: Intaritorul se va folosi in forma livrata de producator. Orice modificare adusa compozitiei, dar si inlocuirea sau nefolosirea acestuia, poate determina deteriorarea intregului lot folosit. Mentionam ca functia sa este esentiala, atat pentru reticulare, cat si pentru realizarea tuturor parametrilor tehnici. Se livreaza predozat, odata cu grundul.Se fabrica in culorile gri, negru, rosu-oxid sau alte culori la comanda.",392.13 RON,2058,,https://emex.ro/vopsea-intermediara-epoxy-poliamidica-cu-micaceu,https://emex.ro/images/vopsele-emex/industriale/mari/Vopsea-epoxy-poliamidica-intermediara-anticoroziva.jpg,6427217018477,,,
emex.ro,Produse Emex.ro,Email Lovitura de Ciocan “Emex” - Argintiu - Bid. 4 Kg,"Vopsea Metalizata cu Efect de Lovitura de Ciocan &ldquo;Emex&rdquo; - numita de cele mai multe ori &ldquo;Hammerschlag&rdquo;, este un produs cu performante profesionale, monocomponent pe baza de rasini sintetice, in general acrilice, pasta speciala de bronz - aluminiu (leafing si non-leafing), aditivi, inhibitori de coroziune si solventi organici.Este utilizata pentru acoperirea decorativa si de protectie a suprafetelor metalice si corectarea vizuala a defectelor de planeitate, asigurand totodata rezistenta la coroziune si un efect metalic, reliefat, de &ldquo;coaja de portocala&rdquo;. Aspectul metalizat si rezistenta superioara, recomanda aceasta vopsea, pentru vopsiri decorative de folosire intensa, chiar in medii agresive, cu umiditate sau variatii de temperatura. ≡ Click pentru exemplu.Produsul are aspect metalizat si poate fi nuantat in culori de baza ale cartelei RAL.Intensitatea culorii este influentata de modul de aplicare.",207.03 RON,503738,,https://emex.ro/lovitura-de-ciocan,https://emex.ro/images/vopsele-emex/industriale/mari/Vopsea-metalizata-lovitura-de-ciocan.jpg,5946143064309,,,
emex.ro,Produse Emex.ro,Vopsea Siliconica Termorezistenta “Emex” - Argintiu - Bid. 4 Kg,"Produsul Vopsea Termorezistenta &ldquo;Emex TRS 700&rdquo; - fabricat pe baza de rasini siliconice rezistente la temperaturi ridicate, este un produs monocomponent, de utilizare profesionala, cu uscare la aer, dar numai sub actiunea unei temperaturi de minim 230&deg;C, pigmenti, aditivi specifici si solventi organici. Este o vopsea care, dupa uscare, prezinta caracteristici avansate de pelicula si rezistenta, in conditii speciale de expunere la temperaturi ridicate, atat intermitent cat si continuu.Dupa aplicarea pe elementele metalice, exploatate la temperaturi mari, aceasta vopsea termorezistenta se usuca sub actiunea caldurii, realizand atat o aderenta excelenta, cat si parametri superiori de rezistenta, astfel: - la max. 700&deg;C - pentru argintiu, sau - la max. 400&deg;C - pentru negru.Poate fi realizata numai ca vopsea neagra sau argintie. Alte culori au o rezistenta mai scazuta la temperatura.",405.35 RON,503738,,https://emex.ro/vopsea-termorezistenta-siliconica,https://emex.ro/images/vopsele-emex/industriale/mari/Vopsea-pentru-temperaturi-ridicate.jpg,5946143064446,,,
emex.ro,Produse Emex.ro,Vopsea Metalizata Acrilica “Emex” - Argintiu - Bid. 4 Kg,"Vopsea Metalizata Aurie Patinata &ldquo;Emex&rdquo; - produs cu performante profesionale, monocomponent, pe baza de rasina acrilica, pulberi de bronz - aluminiu auriu sau argintiu, aditivi speciali si solventi organici, ce realizeaza pelicule cu performante finale avansate, cu aspect metalizat, rezistente la coroziune, intemperii si temperaturi de pana la 140&deg;C. Este special conceput pentru protejarea si innobilarea metalului.Este folosita pentru protectia si vopsirea decorativa a suprafetelor sau elementelor metalice ce necesita o acoperire speciala, cu efecte placute, metalizate, sau patinate in cazul in care se aplica pe fier forjat. Are o rezistenta superioara, ce permite aplicarea in zone expuse la factori agresivi chimici sau de mediu, coroziune ori uzura.Poate fi realizata in doua variante: aurie sau argintie.",266.64 RON,503738,,https://emex.ro/vopsea-metalizata-acrilica,https://emex.ro/images/vopsele-emex/industriale/mari/Bronz-aluminiu-metalizat-acrilic-auriu.jpg,5946143064484,,,
emex.ro,Produse Emex.ro,Lac protectie metal “Emex Bliss” - Transparent - Bid. 4 Kg,"Lac Acrilic pentru Metal &ldquo;Emex Bliss&rdquo; - un produs monocomponent, de generatie noua, fabricat pe baza de rasini acrilice in solvent, ce asigura o buna protectie a suprafetelor metalice, atat feroase cat si neferoase, impotriva fenomenelor de oxidare, generate la contactul cu aerul, umiditatea, cu sarurile din atmosfera, etc. Contine aditivi speciali si plastifianti, pentru asigurarea unor performante superioare.Este special conceput pentru suprafete metalice, cu precadere pentru neferoase, cum ar fi aluminiu, cupru, alama, aliaje feroase vechi sau noi, etc., pentru care asigura o aderenta superioara si o protectie de inalta calitate, permitand totodata si pastrarea aspectului metalic, initial, al suportului.Formarea peliculei se realizeaza prin uscare oxidativa, la temperatura ambianta.Produsul are rezistenta la medii climatice diverse (TA, TH, N, M cf. STAS 6535-83).Lacul este transparent, semilucios, cu posibilitate de fabricare si in varianta mata.",238.61 RON,503738,,https://emex.ro/lac-protectie-metal-aluminiu,https://emex.ro/images/vopsele-emex/industriale/mari/Lac-pentru-otel-aluminiu-cupru.jpg,6427217018712,,,
emex.ro,Produse Emex.ro,Pachet Vopsea Poliuretanica de Mobila “Emex” - Alb - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,"Vopsea Poliuretanica pentru Mobila &ldquo;Emex&rdquo; - un sistem profesional, aplicabil, in principal, pe suprafete din lemn, format din doua componente care, pentru folosire, trebuiesc amestecate, in anumite rapoarte, predefinite:Baza compusului, formulata pe baza de rasini acrilo-poliolice, aditivi speciali, pigmenti, si solventi organici, siIntaritor de tip izocianat alifatic, care asigura reticularea vopselei. Detalii puteti gasi in pagina dedicata.Nota: Utilizarea izocianatului alifatic este absolut necesara, intrucat vopseaua nu poate polimeriza in absenta acestuia. Intaritorul aferent vopselei achizitionate este predozat si livrat in ambalaje separate.Aceasta vopsea, de utilizare profesionala, este folosita, ca top-coat, pentru acoperirea in sisteme de decorare si protectie a mobilierului de interior sau de gradina, dar si a altor elemente decorative din lemn.Se remarca prin aderenta excelenta la suport, rezistenta la patare: cerneala, cafea, fructe, etc., rezistenta foarte buna la frecare si imbatranire, etalare superioara, cu performante generale foarte bune la protejarea lemnului.Aspectul final poate fi lucios sau mat, in culori principale din paletarul RAL.",382.88 RON,503738,,https://emex.ro/vopsea-poliuretanica-mobila,https://emex.ro/images/vopsele-emex/industriale/mari/Vopsea-pentru-mobila-poliuretanica.jpg,5946143064521,,,
emex.ro,Produse Emex.ro,Pachet Lac Poliuretanic pentru Mobila “Emex” - Transparent - Bid. 3 Kg + Intaritor - Bid. 0.9 Kg,"Lac Poliuretanic pentru Mobila &ldquo;Emex&rdquo; - este un sistem bicomponent, de generatie noua, pe baza de polioli acrilici (rasini poliuretanice) si aditivi specifici, cu aplicabilitate si proprietati profesionale, destinat cu precadere suprafetelor sau elementelor din lemn. Produsul se face remarcat prin caracteristicile avansate de pelicula dintre care mentionam: luciul superior si persistent, rezistenta superioara, duritatea ridicata, rezistenta la lumina si UV, durabilitatea indelungata si prezentarea profesionala a peliculei.Acest lac poliuretanic are avantajul de a se putea realiza si in varianta mata.Modul de functionare al sistemului este prin combinarea a doi compusi:Baza poliuretanica, fabricata din rasini acrilo-poliolice, aditivi si solventi, siIzocianat alifatic, cu rolul de intaritor. Puteti gasi detali despre pret si ambalare in pagina dedicata.Nota: Utilizarea intaritorului este absolut obligatorie, intrucat lacul poliuretanic nu poate reticula decat in prezenta acestuia. Izocianatul se livreaza predozat, in ambalaje separate. Nefolosirea intaritorului recomandat, folosirea necorespunzatoare, sau inlocuirea acestuia cu alte produse, chiar similare, poate duce la compromiterea sistemului.Pelicula rezultata are o foarte mare rezistenta la factori de patare ca: cerneala, cafea, pete de fructe, etc., putand fi curatata cu usurinta. Dincolo de rezistenta mare la patare, pelicula manifesta performante generale superioare, remarcandu-se prin: rezistente superioare la uzura si la UV, buna etalare, luciu superior si o foarte buna claritate.Culoare: produsul este transparent, dar poate fi nuantat (doar industrial), cu pigmenti semitransparenti, in diverse tente de culoare, care permit, totusi, pastrarea aspectului initial al betonului.Se va utiliza doar la temperaturi de peste +10&deg;C.",329.53 RON,503738,,https://emex.ro/lac-poliuretanic-mobila,https://emex.ro/images/vopsele-emex/industriale/mari/Lac-poliuretanic-lemn-si-mobila.jpg,5946143064682,,,
emex.ro,Produse Emex.ro,Membrana Cauciucata Hidroizolanta “Supra MX” - Alb - Bid. 20 Kg,"Membrana Cauciucata Elastomerica &ldquo;Emex Supra MX&rdquo; este un produs profesional, monocomponent, pe baza de polimeri acrilici puri, de ultima generatie, in dispersie apoasa, pigmenti, aditivi si fileri, cu emisii COV minime, datorita absentei solventilor. Face parte din gama de hidroizolatii acrilice, denumite generic cauciuc lichid pentru hidroizolatii. Dupa aplicare formeaza un strat cauciucat, impermeabil, cu aderenta excelenta la suport.Se remarca prin elasticitate deosebita, cu o mare capacitate de adaptare la orice tip de contractie sau dilatare, dar si la vibratii, trepidatii, zgomote de intensitate mare, miscari tectonice, etc., fara riscul de a se crapa. Totodata permite o corectare semnificativa a fisurilor din suporturile de beton. Are o plaja de stabilitate termica intre -20&deg;C si +60&deg;C, interval in care membrana isi pastreaza integral toate proprietatile.Prezinta rezistenta excelenta la actiunea factorilor distructivi de mediu: intemperii, variatii de temperatura, cicluri de inghet/ dezghet, radiatii UV, saruri atmosferice, apa sau umiditate in exces, ploi acide sau murdare, etc.Prezinta o foarte buna aderenta pe suporturi cum ar fi: metal, beton, lemn, tabla zincata, tigla, membrane bituminoase sau poliuretanice, polistiren, alte suporturi minerale, etc.Pentru o hidroizolare eficienta si de lunga durata, intre straturi se va aplica panza de armare din poliester, care are rolul de a mari semnificativ capacitatea de impermeabilizare, dar si rezistenta in timp a acoperirii.Nu contine solventi, gudron sau alte materii prime inflamabile sau care sa prezinte grad de toxicitate.Culoarea de baza pentru aceasta membrana de tip cauciuc lichid este alb. Se poate nuanta doar industrial in culori standard: gri, crem, maro, rosu-oxid, verde pastel, sau alte culori de baza.",578.58 RON,115,,https://emex.ro/membrana-cauciucata-elastomerica,https://emex.ro/images/vopsele-emex/hidrosolubile/mari/Membrana-cauciucata-hidroizolnata-apa.jpg,5946143068475,,,
emex.ro,Produse Emex.ro,Vopsea Hidroizolanta “Emex AQ Bar” - Alb - Bid. 10 Kg,"Vopsea Hidroizolanta pentru Beton &ldquo;Emex AQ Bar&rdquo; - produs profesional, impermeabilizant, pe baza de apa si polimeri acrilici speciali, cu adaos de aditivi performanti si fileri, destinat, in principal, pentru protejarea si decorarea suprafetelor minerale, cimentice sau din beton, dar si a celor metalice, expuse la apa, intemperii sau, in general, umezeala in exces, sau chiar in imersie, ce asigura o pelicula superioara, impermeabila, impotriva infiltratiilor de orice fel, evitand astfel pagubele provocate de factorii de mediu, potential agresivi.Avand o capacitate buna de impermeabilizare, se poate utiliza si pentru zone imersate, motiv pentru care este recomandata si ca vopsea pentru bazine din beton, insa numai dupa teste de compatibilitate.De asemenea, este utilizata in mod curent pentru protectia izolatiilor din spuma poliuretanica, unde se remarca prin rezistenta mare la radiatii UV, apa, intemperii, sau alti factori agresivi de mediu.Aplicatiile extinse atat pe beton cat si pe metal, fac din aceasta vopsea una dintre cele mai versatile, singurul produs care asigura proprietati superioare acesteia fiind Membrana Cauciucata Elastomerica &ldquo;Emex Supra MX&rdquo;, care permite utilizarea intr-un interval de temperatura intre -20&deg;C si +60&deg;C, cu o elasticitate de circa 230&#37;.Este fabricata in 5 culori de baza, dar se poate nuanta, industrial, la cerere. Nu se vor folosi paste de nuantare.",291.78 RON,115,,https://emex.ro/vopsea-hidroizolanta-elastica,https://emex.ro/images/vopsele-emex/hidrosolubile/mari/Vopsea-multiprotectoare-hidroizolanta.jpg,5946143065092,,,
